NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2020-12-07;2020-12-13;--;;;0.0000;0.0000;217;0.0000;3548;204;3.3407;44;8;6;116;101;104;17;3424;198;0;0
CATALUNYA;GLOBAL;2020-12-06;2020-12-12;--;;;0.0000;0.0000;195;0.0000;3507;201;3.2718;46;8;6;109;86;100;17;3381;195;0;0
CATALUNYA;GLOBAL;2020-12-06;2020-12-12;Si;;;1351.9826;740.4051;523;12877.1040;7770;1326;6.7979;110;0;114;397;126;404;107;6444;1073;0;0
CATALUNYA;GLOBAL;2020-12-06;2020-12-12;No;258.516;1.25325;206.2761;109.3873;8472;2430.1361;99962;88251;4.5441;802;131;154;3672;4800;3544;4551;92094;86051;0;0
CATALUNYA;GLOBAL;2020-12-05;2020-12-11;No;233.373;1.14527;203.7713;105.5912;8178;2399.4452;97529;88307;4.4453;822;124;152;3563;4615;3435;4387;89802;86161;0;0
CATALUNYA;GLOBAL;2020-12-05;2020-12-11;--;;;0.0000;0.0000;178;0.0000;3487;199;3.1154;41;8;6;104;74;93;18;3368;195;0;0
CATALUNYA;GLOBAL;2020-12-05;2020-12-11;Si;;;1346.3199;696.5188;492;12602.4604;7619;1283;6.5807;108;0;113;379;113;387;98;6338;1032;0;0
CATALUNYA;GLOBAL;2020-12-04;2020-12-10;--;;;0.0000;0.0000;168;0.0000;3416;196;3.3228;40;7;6;108;60;97;19;3298;193;0;0
CATALUNYA;GLOBAL;2020-12-04;2020-12-10;Si;;;1394.4533;679.5305;480;12763.8489;7685;1331;6.2969;102;1;114;371;109;380;98;6548;1043;0;0
CATALUNYA;GLOBAL;2020-12-04;2020-12-10;No;194.13;0.977713;198.5550;97.4182;7545;2338.5281;93842;87276;4.2203;814;125;165;3336;4209;3250;3981;86193;85146;0;0
CATALUNYA;GLOBAL;2020-12-03;2020-12-09;No;181.732;0.942486;192.8222;90.7945;7032;2310.7552;89802;89165;3.9701;831;131;180;3206;3826;3114;3627;82658;87136;0;0
CATALUNYA;GLOBAL;2020-12-03;2020-12-09;--;;;0.0000;0.0000;168;0.0000;3577;199;3.3142;44;7;4;114;54;103;18;3458;193;0;0
CATALUNYA;GLOBAL;2020-12-03;2020-12-09;Si;;;1400.1160;624.3186;441;12725.6253;7736;1253;5.7786;104;1;116;331;110;337;102;6612;985;0;0
CATALUNYA;GLOBAL;2020-12-02;2020-12-08;Si;;;1354.8140;577.6009;408;13035.6611;7918;1290;5.1312;101;2;110;327;81;322;73;6710;988;0;0
CATALUNYA;GLOBAL;2020-12-02;2020-12-08;No;175.004;0.944592;185.2689;82.5956;6397;2331.8399;91634;88966;3.6852;816;124;189;3012;3385;3044;3267;84268;86986;0;0
CATALUNYA;GLOBAL;2020-12-02;2020-12-08;--;;;0.0000;0.0000;172;0.0000;3609;210;3.4651;51;7;3;121;51;109;19;3491;203;0;0
CATALUNYA;GLOBAL;2020-12-01;2020-12-07;--;;;0.0000;0.0000;208;0.0000;4175;245;3.5639;48;6;1;147;61;131;21;4027;238;0;0
CATALUNYA;GLOBAL;2020-12-01;2020-12-07;Si;;;1537.4378;645.5540;456;15286.6061;9441;1357;5.0855;103;2;114;361;95;371;90;7977;1088;0;0
CATALUNYA;GLOBAL;2020-12-01;2020-12-07;No;193.982;0.980025;197.9352;94.5776;7325;2745.4639;108031;104604;3.6161;853;137;203;3473;3852;3554;3737;99296;102331;0;0
CATALUNYA;GLOBAL;2020-11-30;2020-12-06;No;198.255;0.984974;201.2793;96.3078;7459;2774.9411;110525;104393;3.6200;868;139;207;3522;3937;3542;3832;101591;102110;0;0
CATALUNYA;GLOBAL;2020-11-30;2020-12-06;--;;;0.0000;0.0000;209;0.0000;4109;250;3.5493;51;6;1;142;67;123;26;3954;244;0;0
CATALUNYA;GLOBAL;2020-11-30;2020-12-06;Si;;;1439.7553;563.4440;398;15203.0805;9428;1311;4.7202;98;3;123;310;88;339;87;7960;1065;0;0
CATALUNYA;GLOBAL;2020-11-29;2020-12-05;--;;;0.0000;0.0000;209;0.0000;4170;252;3.4993;48;7;1;140;69;122;27;4012;246;0;0
CATALUNYA;GLOBAL;2020-11-29;2020-12-05;Si;;;1439.7553;611.5775;432;15079.9156;9401;1251;4.9502;101;3;118;327;105;342;100;7922;1007;0;0
CATALUNYA;GLOBAL;2020-11-29;2020-12-05;No;201.133;0.995249;202.0927;96.8888;7504;2772.2813;111167;103545;3.6249;874;144;225;3544;3960;3539;3837;102193;101290;0;0
CATALUNYA;GLOBAL;2020-11-28;2020-12-04;No;204.987;1.00794;203.3710;98.1800;7604;2739.7698;112942;99252;3.7142;845;140;233;3598;4006;3603;3863;103917;97098;0;0
CATALUNYA;GLOBAL;2020-11-28;2020-12-04;--;;;0.0000;0.0000;229;0.0000;4075;246;3.9126;49;7;2;154;75;135;28;3926;240;0;0
CATALUNYA;GLOBAL;2020-11-28;2020-12-04;Si;;;1472.3162;649.8010;459;15196.0020;9410;1324;5.4054;109;3;131;351;108;375;107;7834;1083;0;0
CATALUNYA;GLOBAL;2020-11-27;2020-12-03;Si;;;1584.1556;714.9227;505;15210.1589;9566;1178;6.0163;111;3;128;395;110;424;107;7841;985;0;0
CATALUNYA;GLOBAL;2020-11-27;2020-12-03;No;211.52;1.0212;207.1283;101.1367;7833;2643.9397;114573;90199;3.9465;826;132;234;3792;4041;3781;3864;105491;88227;0;0
CATALUNYA;GLOBAL;2020-11-27;2020-12-03;--;;;0.0000;0.0000;225;0.0000;3993;234;3.7990;47;8;3;150;75;128;27;3852;228;0;0
CATALUNYA;GLOBAL;2020-11-26;2020-12-02;--;;;0.0000;0.0000;247;0.0000;3795;226;4.5583;46;7;3;173;74;151;26;3663;220;0;0
CATALUNYA;GLOBAL;2020-11-26;2020-12-02;Si;;;1673.3439;775.7973;548;14423.0360;9064;1124;6.4871;109;4;127;410;138;432;110;7437;918;0;0
CATALUNYA;GLOBAL;2020-11-26;2020-12-02;No;213.865;1.01512;210.6790;102.0276;7902;2517.4445;116920;78055;4.1871;823;141;225;3831;4071;3875;3827;107689;76257;0;0
CATALUNYA;GLOBAL;2020-11-25;2020-12-01;No;216.994;0.99775;217.4834;102.6732;7952;2415.9979;117105;70013;4.3269;847;149;225;3884;4068;3882;3762;108301;68360;0;0
CATALUNYA;GLOBAL;2020-11-25;2020-12-01;--;;;0.0000;0.0000;255;0.0000;3674;206;4.5406;43;6;3;174;81;148;22;3543;201;0;0
CATALUNYA;GLOBAL;2020-11-25;2020-12-01;Si;;;1745.5441;777.2130;549;13599.1052;8604;1002;7.9511;108;4;142;403;146;504;120;7008;840;0;0
CATALUNYA;GLOBAL;2020-11-24;2020-11-30;--;;;0.0000;0.0000;250;0.0000;3602;206;4.5949;43;9;3;171;79;146;23;3478;200;0;0
CATALUNYA;GLOBAL;2020-11-24;2020-11-30;Si;;;1843.2266;891.8838;630;13802.9644;8706;1044;7.8841;105;5;131;490;140;508;115;7026;876;0;0
CATALUNYA;GLOBAL;2020-11-24;2020-11-30;No;221.162;0.972019;227.5287;103.3575;8005;2360.8781;119362;63487;4.4763;883;163;208;3961;4044;3954;3763;110501;61895;0;0
CATALUNYA;GLOBAL;2020-11-23;2020-11-29;No;228.415;0.948764;240.7502;104.9715;8130;2354.9388;120948;61441;4.6068;915;167;214;4097;4033;4151;3768;112043;59856;0;0
CATALUNYA;GLOBAL;2020-11-23;2020-11-29;--;;;0.0000;0.0000;258;0.0000;3619;228;4.6955;46;7;2;177;81;154;21;3508;219;0;0
CATALUNYA;GLOBAL;2020-11-23;2020-11-29;Si;;;1877.2031;876.3112;619;13962.9372;8744;1119;7.4135;102;4;126;483;136;482;107;7012;933;0;0
CATALUNYA;GLOBAL;2020-11-22;2020-11-28;Si;;;1843.2266;828.1778;585;14011.0706;8731;1166;7.2209;99;4;123;462;123;477;98;7003;960;0;0
CATALUNYA;GLOBAL;2020-11-22;2020-11-28;No;223.502;0.919482;243.0742;105.2039;8148;2346.2751;120562;61156;4.6304;935;169;210;4131;4017;4171;3760;111726;59555;0;0
CATALUNYA;GLOBAL;2020-11-22;2020-11-28;--;;;0.0000;0.0000;265;0.0000;3614;239;4.8461;52;8;3;181;84;158;23;3505;230;0;0
CATALUNYA;GLOBAL;2020-11-21;2020-11-27;--;;;0.0000;0.0000;268;0.0000;3651;237;5.0159;51;11;2;184;84;164;25;3540;228;0;0
CATALUNYA;GLOBAL;2020-11-21;2020-11-27;Si;;;1871.5404;822.5151;581;13866.6704;8692;1103;6.9885;94;5;110;453;128;457;96;7022;891;0;0
CATALUNYA;GLOBAL;2020-11-21;2020-11-27;No;215.696;0.870897;247.6708;105.1910;8147;2288.0178;118026;59180;4.7400;956;184;223;4153;3994;4178;3727;109185;57587;0;0
CATALUNYA;GLOBAL;2020-11-20;2020-11-26;No;211.878;0.819224;258.6328;105.9915;8209;2245.8484;117897;56043;4.9506;1002;187;235;4203;4006;4277;3813;108968;54446;0;0
CATALUNYA;GLOBAL;2020-11-20;2020-11-26;--;;;0.0000;0.0000;290;0.0000;3680;245;5.5321;57;12;2;199;91;182;28;3561;235;0;0
CATALUNYA;GLOBAL;2020-11-20;2020-11-26;Si;;;1947.9875;869.2328;614;13978.5098;8772;1102;7.0805;95;4;108;486;128;476;92;7121;901;0;0
CATALUNYA;GLOBAL;2020-11-19;2020-11-25;--;;;0.0000;0.0000;274;0.0000;3728;245;4.9453;64;12;2;175;99;160;30;3605;237;0;0
CATALUNYA;GLOBAL;2020-11-19;2020-11-25;Si;;;2010.2778;897.5466;634;15038.8606;9506;1117;7.2477;103;4;110;518;116;524;93;7597;916;0;0
CATALUNYA;GLOBAL;2020-11-19;2020-11-25;No;216.748;0.794918;272.6677;108.6513;8415;2197.8172;116397;53823;5.3038;1025;183;235;4400;4015;4523;3942;107402;52201;0;0
CATALUNYA;GLOBAL;2020-11-18;2020-11-24;No;228.541;0.789493;289.4786;114.8101;8892;2138.9918;115362;50302;5.8399;1050;178;240;4769;4123;4943;4093;106018;48710;0;0
CATALUNYA;GLOBAL;2020-11-18;2020-11-24;--;;;0.0000;0.0000;273;0.0000;3805;247;5.0306;66;12;2;179;94;168;29;3677;239;0;0
CATALUNYA;GLOBAL;2020-11-18;2020-11-24;Si;;;2088.1407;968.3310;684;15997.2818;10177;1123;6.3581;99;4;106;558;126;477;100;8149;926;0;0
CATALUNYA;GLOBAL;2020-11-17;2020-11-23;--;;;0.0000;0.0000;284;0.0000;3851;242;5.3296;66;9;3;187;97;181;30;3724;235;0;0
CATALUNYA;GLOBAL;2020-11-17;2020-11-23;Si;;;2192.9017;951.3427;672;15968.9681;10145;1135;7.1176;98;4;125;546;126;540;105;8137;925;0;0
CATALUNYA;GLOBAL;2020-11-17;2020-11-23;No;245.494;0.790775;310.4471;124.1711;9617;2141.6387;117875;47994;6.3624;1076;174;262;5254;4363;5514;4333;108290;46479;0;0
CATALUNYA;GLOBAL;2020-11-16;2020-11-22;--;;;0.0000;0.0000;302;0.0000;3948;240;5.6185;66;10;3;206;96;195;33;3822;236;0;0
CATALUNYA;GLOBAL;2020-11-16;2020-11-22;Si;;;2279.2587;1000.8918;707;16012.8544;10319;992;7.5526;127;6;130;571;136;575;111;8278;805;0;0
CATALUNYA;GLOBAL;2020-11-16;2020-11-22;No;267.894;0.793918;337.4324;135.7786;10516;2173.4659;120633;47701;6.7763;1111;179;277;5724;4792;5913;4728;110866;46166;0;0
CATALUNYA;GLOBAL;2020-11-15;2020-11-21;No;274.051;0.797787;343.5138;137.8703;10678;2189.7345;121549;48045;6.8409;1128;192;281;5764;4914;5972;4853;111714;46526;0;0
CATALUNYA;GLOBAL;2020-11-15;2020-11-21;--;;;0.0000;0.0000;303;0.0000;3917;234;5.6454;66;8;2;209;94;197;30;3791;230;0;0
CATALUNYA;GLOBAL;2020-11-15;2020-11-21;Si;;;2303.3254;1015.0487;717;15984.5406;10368;923;7.6999;132;6;136;580;137;586;114;8335;756;0;0
CATALUNYA;GLOBAL;2020-11-14;2020-11-20;--;;;0.0000;0.0000;304;0.0000;3845;242;5.5204;64;7;3;213;91;192;26;3712;237;0;0
CATALUNYA;GLOBAL;2020-11-14;2020-11-20;Si;;;2444.8943;1049.0252;741;16371.0236;10628;936;7.6890;133;6;144;610;131;611;107;8572;766;0;0
CATALUNYA;GLOBAL;2020-11-14;2020-11-20;No;285.789;0.804853;355.0826;142.4798;11035;2219.9994;123259;48679;6.9874;1175;194;279;5974;5061;6216;4999;113359;47144;0;0
CATALUNYA;GLOBAL;2020-11-13;2020-11-19;No;305.65;0.798746;382.6619;152.6412;11822;2295.8939;127652;50164;7.2156;1251;210;275;6467;5355;6675;5320;117680;48557;0;0
CATALUNYA;GLOBAL;2020-11-13;2020-11-19;--;;;0.0000;0.0000;324;0.0000;3758;263;5.6871;70;9;3;215;109;187;34;3630;256;0;0
CATALUNYA;GLOBAL;2020-11-13;2020-11-19;Si;;;2444.8943;1078.7547;762;16666.9026;10757;1016;7.7247;142;7;155;599;163;602;131;8647;842;0;0
CATALUNYA;GLOBAL;2020-11-12;2020-11-18;--;;;0.0000;0.0000;335;0.0000;3588;277;6.1378;64;7;3;228;107;193;36;3465;266;0;0
CATALUNYA;GLOBAL;2020-11-12;2020-11-18;Si;;;2517.0944;1112.7312;786;16521.0866;10589;1081;8.0479;148;8;157;626;160;627;139;8617;901;0;0
CATALUNYA;GLOBAL;2020-11-12;2020-11-18;No;324.764;0.788563;411.8421;164.0164;12703;2342.1821;129844;51557;7.5490;1312;229;293;6995;5708;7131;5696;120019;49897;0;0
CATALUNYA;GLOBAL;2020-11-11;2020-11-17;--;;;0.0000;0.0000;370;0.0000;3585;286;6.8772;67;11;3;255;115;216;41;3463;274;0;0
CATALUNYA;GLOBAL;2020-11-11;2020-11-17;Si;;;2575.1376;1119.8097;791;16716.4517;10693;1115;8.0863;161;7;159;647;144;657;123;8745;901;0;0
CATALUNYA;GLOBAL;2020-11-11;2020-11-17;No;342.431;0.778133;440.0670;174.6684;13528;2426.9082;134621;53342;7.7533;1401;247;296;7435;6093;7618;6070;124954;51590;0;0
CATALUNYA;GLOBAL;2020-11-10;2020-11-16;No;365.307;0.771933;473.2369;186.2760;14427;2498.6194;137770;55747;8.0771;1489;275;300;8038;6389;8272;6436;128287;53807;0;0
CATALUNYA;GLOBAL;2020-11-10;2020-11-16;--;;;0.0000;0.0000;415;0.0000;3609;306;7.4192;76;14;2;284;131;235;45;3481;293;0;0
CATALUNYA;GLOBAL;2020-11-10;2020-11-16;Si;;;2705.3810;1241.5589;877;17653.6376;11377;1093;8.5557;166;7;157;714;163;738;134;9314;878;0;0
CATALUNYA;GLOBAL;2020-11-09;2020-11-15;--;;;0.0000;0.0000;435;0.0000;3463;310;7.9404;82;16;2;281;154;235;53;3330;297;0;0
CATALUNYA;GLOBAL;2020-11-09;2020-11-15;Si;;;2844.1185;1278.3668;903;18386.9643;11779;1209;8.1905;149;6;162;723;180;717;148;9584;977;0;0
CATALUNYA;GLOBAL;2020-11-09;2020-11-15;No;395.408;0.770865;512.9402;201.6537;15618;2559.2136;141193;57017;8.4394;1523;289;301;8704;6914;8832;6931;131728;55051;0;0
CATALUNYA;GLOBAL;2020-11-08;2020-11-14;No;406.005;0.772792;525.3741;205.6434;15927;2573.8683;142126;57219;8.5747;1572;288;308;8878;7049;9065;7049;132694;55230;0;0
CATALUNYA;GLOBAL;2020-11-08;2020-11-14;--;;;0.0000;0.0000;433;0.0000;3437;314;7.9867;83;18;2;278;155;233;55;3305;301;0;0
CATALUNYA;GLOBAL;2020-11-08;2020-11-14;Si;;;2914.9029;1288.2766;910;18525.7018;11861;1225;8.2144;150;6;171;725;185;726;149;9662;990;0;0
CATALUNYA;GLOBAL;2020-11-07;2020-11-13;--;;;0.0000;0.0000;441;0.0000;3549;312;8.1786;98;19;1;284;157;244;60;3417;300;0;0
CATALUNYA;GLOBAL;2020-11-07;2020-11-13;Si;;;2974.3618;1395.8690;986;18586.5764;11884;1245;8.8802;159;7;166;800;186;800;150;9684;1014;0;0
CATALUNYA;GLOBAL;2020-11-07;2020-11-13;No;421.635;0.777511;542.2883;212.6028;16466;2626.2250;145749;57651;8.6897;1615;312;314;9247;7219;9487;7187;136239;55643;0;0
CATALUNYA;GLOBAL;2020-11-06;2020-11-12;No;456.016;0.792814;575.1871;230.0206;17815;2759.5246;154211;59513;9.0163;1652;323;316;10156;7659;10582;7619;144482;57386;0;0
CATALUNYA;GLOBAL;2020-11-06;2020-11-12;--;;;0.0000;0.0000;446;0.0000;3659;302;8.4230;100;15;0;302;144;264;57;3518;293;0;0
CATALUNYA;GLOBAL;2020-11-06;2020-11-12;Si;;;3002.6756;1366.1395;965;18391.2114;11449;1542;8.8096;153;8;168;783;182;783;145;9265;1269;0;0
CATALUNYA;GLOBAL;2020-11-05;2020-11-11;No;492.059;0.816929;602.3274;247.8257;19194;2899.6933;163281;61299;9.2618;1681;317;325;11081;8113;11658;8035;153564;59063;0;0
CATALUNYA;GLOBAL;2020-11-05;2020-11-11;--;;;0.0000;0.0000;514;0.0000;4017;302;8.7791;106;16;0;351;163;307;59;3874;295;0;0
CATALUNYA;GLOBAL;2020-11-05;2020-11-11;Si;;;2954.5422;1404.3631;992;19325.5659;12037;1614;8.6134;145;7;171;784;208;796;160;9760;1339;0;0
CATALUNYA;GLOBAL;2020-11-04;2020-11-10;--;;;0.0000;0.0000;547;0.0000;4258;302;8.6957;107;15;1;380;167;330;54;4124;292;0;0
CATALUNYA;GLOBAL;2020-11-04;2020-11-10;Si;;;2985.6873;1455.3279;1028;19750.2725;12165;1786;8.8098;165;8;161;802;226;822;178;9860;1491;0;0
CATALUNYA;GLOBAL;2020-11-04;2020-11-10;No;533.432;0.839733;635.2391;265.3985;20555;3028.9774;172164;62429;9.5628;1724;328;343;12075;8480;12821;8446;162255;60137;0;0
CATALUNYA;GLOBAL;2020-11-03;2020-11-09;No;576.143;0.863262;667.4020;286.9609;22225;3122.9095;179254;62614;9.9807;1755;302;348;13225;9000;14027;8900;169311;60403;0;0
CATALUNYA;GLOBAL;2020-11-03;2020-11-09;--;;;0.0000;0.0000;575;0.0000;4343;306;8.8958;112;14;1;398;177;346;56;4224;295;0;0
CATALUNYA;GLOBAL;2020-11-03;2020-11-09;Si;;;2961.6206;1463.8220;1034;19280.2638;11514;2105;8.5637;180;8;165;783;251;758;187;9274;1761;0;0
CATALUNYA;GLOBAL;2020-11-02;2020-11-08;--;;;0.0000;0.0000;608;0.0000;4487;301;8.9933;118;17;2;424;184;363;56;4368;291;0;0
CATALUNYA;GLOBAL;2020-11-02;2020-11-08;Si;;;3040.8992;1565.7516;1106;18655.9451;10820;2358;9.7884;195;7;161;826;280;835;215;8801;1926;0;0
CATALUNYA;GLOBAL;2020-11-02;2020-11-08;No;616.227;0.881897;698.7514;311.2864;24109;3166.3829;183084;62151;10.4058;1828;316;346;14618;9491;15029;9250;173340;59981;0;0
CATALUNYA;GLOBAL;2020-11-01;2020-11-07;--;;;0.0000;0.0000;628;0.0000;4529;294;9.1141;120;16;2;439;189;374;54;4412;284;0;0
CATALUNYA;GLOBAL;2020-11-01;2020-11-07;Si;;;3091.8640;1626.6262;1149;18827.2435;10930;2369;9.9538;197;7;152;867;282;856;221;8886;1934;0;0
CATALUNYA;GLOBAL;2020-11-01;2020-11-07;No;640.972;0.90021;712.0246;319.7306;24763;3208.3199;186916;61567;10.5010;1846;315;341;15207;9556;15560;9271;177044;59419;0;0
CATALUNYA;GLOBAL;2020-10-31;2020-11-06;No;668.38;0.923069;724.0840;329.6854;25534;3269.3790;192148;61064;10.6546;1862;296;337;15953;9581;16393;9295;182196;58902;0;0
CATALUNYA;GLOBAL;2020-10-31;2020-11-06;--;;;0.0000;0.0000;630;0.0000;4676;291;8.8059;121;15;2;438;192;375;52;4568;281;0;0
CATALUNYA;GLOBAL;2020-10-31;2020-11-06;Si;;;3036.6521;1578.4928;1115;19419.0013;11285;2432;9.4013;198;7;163;820;295;822;230;9191;1999;0;0
CATALUNYA;GLOBAL;2020-10-30;2020-11-05;--;;;0.0000;0.0000;650;0.0000;4910;275;8.5551;120;17;2;456;194;385;49;4809;264;0;0
CATALUNYA;GLOBAL;2020-10-30;2020-11-05;Si;;;3145.6602;1636.5360;1156;20092.8691;11718;2475;9.2882;209;6;167;861;295;854;233;9684;2019;0;0
CATALUNYA;GLOBAL;2020-10-30;2020-11-05;No;707.129;0.944435;748.7323;345.1665;26733;3333.5498;199673;58509;10.9114;1880;309;343;17147;9586;17602;9287;189890;56540;0;0
CATALUNYA;GLOBAL;2020-10-29;2020-11-04;No;734.064;0.951147;771.7667;354.5016;27456;3387.9981;207344;55055;11.0477;1943;362;319;18039;9417;18609;9103;197523;53316;0;0
CATALUNYA;GLOBAL;2020-10-29;2020-11-04;--;;;0.0000;0.0000;643;0.0000;4921;254;8.4501;121;23;2;451;192;379;49;4820;245;0;0
CATALUNYA;GLOBAL;2020-10-29;2020-11-04;Si;;;3314.1271;1550.1790;1095;19302.9149;11228;2407;8.9477;209;9;149;807;288;781;219;9221;1955;0;0
CATALUNYA;GLOBAL;2020-10-28;2020-11-03;--;;;0.0000;0.0000;677;0.0000;4910;237;8.5760;125;22;1;474;203;382;51;4816;233;0;0
CATALUNYA;GLOBAL;2020-10-28;2020-11-03;Si;;;3498.1666;1530.3594;1081;18552.5999;10784;2321;9.0533;181;10;145;796;285;776;208;8959;1910;0;0
CATALUNYA;GLOBAL;2020-10-28;2020-11-03;No;756.545;0.953789;793.2000;369.8406;28644;3405.5837;212668;51093;11.3445;1943;354;301;19403;9241;19810;8852;203112;49538;0;0
CATALUNYA;GLOBAL;2020-10-27;2020-11-02;No;769.484;0.959171;802.2381;380.4411;29465;3417.3333;219057;45614;11.5912;1974;373;286;20693;8772;21185;8259;209804;44217;0;0
CATALUNYA;GLOBAL;2020-10-27;2020-11-02;--;;;0.0000;0.0000;683;0.0000;5007;204;8.7850;120;20;1;493;190;400;49;4909;202;0;0
CATALUNYA;GLOBAL;2020-10-27;2020-11-02;Si;;;3529.3118;1497.7986;1058;19172.6715;11671;1872;8.7401;169;14;129;821;237;812;180;9808;1542;0;0
CATALUNYA;GLOBAL;2020-10-26;2020-11-01;No;775.391;0.970784;798.7261;387.4650;30009;3424.9254;225141;40118;11.7007;1954;370;281;21916;8093;22207;7622;215995;38938;0;0
CATALUNYA;GLOBAL;2020-10-26;2020-11-01;--;;;0.0000;0.0000;720;0.0000;5161;169;9.1152;123;15;1;542;178;435;42;5067;166;0;0
CATALUNYA;GLOBAL;2020-10-26;2020-11-01;Si;;;3488.2568;1475.1475;1042;18907.9377;11931;1425;8.9727;168;15;123;857;185;876;138;10098;1203;0;0
CATALUNYA;GLOBAL;2020-10-25;2020-10-31;--;;;0.0000;0.0000;716;0.0000;5135;165;9.1486;128;17;2;543;173;434;42;5041;162;0;0
CATALUNYA;GLOBAL;2020-10-25;2020-10-31;Si;;;3424.5508;1465.2377;1035;19131.6165;12113;1401;8.8710;180;15;113;846;189;876;140;10268;1185;0;0
CATALUNYA;GLOBAL;2020-10-25;2020-10-31;No;794.966;0.993638;800.0560;392.2939;30383;3437.7079;226519;39730;11.8518;1959;368;267;22390;7993;22815;7527;217442;38570;0;0
CATALUNYA;GLOBAL;2020-10-24;2020-10-30;No;837.343;1.05378;794.6073;394.3985;30546;3400.9226;224895;38505;12.0128;1954;366;252;22745;7801;23099;7329;215894;37402;0;0
CATALUNYA;GLOBAL;2020-10-24;2020-10-30;--;;;0.0000;0.0000;725;0.0000;4933;156;9.5753;120;18;2;554;171;439;39;4839;153;0;0
CATALUNYA;GLOBAL;2020-10-24;2020-10-30;Si;;;3328.2840;1458.1593;1030;19284.5109;12334;1288;8.8858;173;13;95;852;178;886;138;10455;1069;0;0
CATALUNYA;GLOBAL;2020-10-23;2020-10-29;--;;;0.0000;0.0000;743;0.0000;4761;130;10.2062;118;20;2;576;167;455;35;4673;128;0;0
CATALUNYA;GLOBAL;2020-10-23;2020-10-29;Si;;;3192.3779;1509.1241;1066;18432.2663;12206;814;10.1335;166;13;79;913;153;974;127;10192;673;0;0
CATALUNYA;GLOBAL;2020-10-23;2020-10-29;No;911.23;1.16091;784.9236;403.5658;31256;3350.9159;225801;33726;12.3562;1916;347;236;23914;7342;24055;6830;217146;32809;0;0
CATALUNYA;GLOBAL;2020-10-22;2020-10-28;No;967.599;1.25111;773.3935;417.2650;32317;3309.5729;226964;29361;12.8662;1848;287;225;25393;6924;25438;6331;218337;28581;0;0
CATALUNYA;GLOBAL;2020-10-22;2020-10-28;--;;;0.0000;0.0000;748;0.0000;4758;114;10.3758;121;16;2;602;146;468;29;4678;112;0;0
CATALUNYA;GLOBAL;2020-10-22;2020-10-28;Si;;;3166.8955;1763.9480;1246;18275.1249;12188;721;12.1669;169;10;81;1097;149;1195;129;10282;600;0;0
CATALUNYA;GLOBAL;2020-10-21;2020-10-27;No;991.386;1.31549;753.6258;423.3593;32789;3288.7722;230120;24594;13.1892;1815;279;209;26581;6208;26798;5562;221374;23978;0;0
CATALUNYA;GLOBAL;2020-10-21;2020-10-27;--;;;0.0000;0.0000;731;0.0000;4636;94;10.9173;119;16;2;610;121;482;25;4552;92;0;0
CATALUNYA;GLOBAL;2020-10-21;2020-10-27;Si;;;3091.8640;1967.8072;1390;18544.1057;12612;487;12.9109;169;11;71;1233;157;1280;138;10576;407;0;0
CATALUNYA;GLOBAL;2020-10-20;2020-10-26;--;;;0.0000;0.0000;717;0.0000;4521;74;10.9192;119;18;2;617;100;476;17;4443;72;0;0
CATALUNYA;GLOBAL;2020-10-20;2020-10-26;Si;;;2845.5342;2031.5132;1435;17615.4140;12034;409;13.5262;163;7;63;1280;155;1286;126;10096;343;0;0
CATALUNYA;GLOBAL;2020-10-20;2020-10-26;No;992.787;1.36201;728.9130;421.7970;32668;3200.5600;228182;19700;13.4609;1695;259;196;27395;5273;27479;4656;219498;19230;0;0
CATALUNYA;GLOBAL;2020-10-19;2020-10-25;No;943.972;1.41783;665.7880;411.2611;31852;3106.9894;226876;13759;13.2856;1653;242;173;28096;3756;27585;3219;218455;13405;0;0
CATALUNYA;GLOBAL;2020-10-19;2020-10-25;--;;;0.0000;0.0000;669;0.0000;4386;50;10.5963;113;23;1;602;67;453;9;4311;49;0;0
CATALUNYA;GLOBAL;2020-10-19;2020-10-25;Si;;;2613.3612;2013.1092;1422;17536.1354;12051;336;12.9967;144;8;64;1284;138;1231;110;10033;285;0;0
CATALUNYA;GLOBAL;2020-10-18;2020-10-24;--;;;0.0000;0.0000;670;0.0000;4482;46;10.3123;110;22;0;604;66;451;8;4406;45;0;0
CATALUNYA;GLOBAL;2020-10-18;2020-10-24;Si;;;2593.5416;1959.3131;1384;17012.3306;11722;295;13.0561;129;8;61;1264;120;1214;92;9753;250;0;0
CATALUNYA;GLOBAL;2020-10-18;2020-10-24;No;970.714;1.48146;655.2392;407.7621;31581;3094.4781;227035;12631;13.0778;1602;232;170;28189;3392;27288;2910;218604;12306;0;0
CATALUNYA;GLOBAL;2020-10-17;2020-10-23;No;1045.25;1.63441;639.5258;400.2088;30996;3084.7944;227567;11349;12.8318;1544;222;166;27995;3001;27000;2564;219323;11074;0;0
